id,nom,marque,caracteristiques,prix,API  prises en charge,Accessoires compris,Affichage,Ajustements,Alimentation,Améliorations d'image,Appareil d'entrée,Appareils pris en charge,Audio,Avertissement sur les couleurs de l'image,Baie compatible,Baies,Baies d'extension,Bande de fréquence,Batterie,Cache par processeur,Caméra,Capacité,Capacité d'alimentation,Capacité de stockage,Caractéristiques,Caractéristiques d’environnement  (en fonctionnement),Caractéristiques principales du processeur,Cartes mémoire prises en charge,Catégorie,Certification du logiciel,Classe d'entraînement,Classe de diagonale,Classe énergétique,Clavier,Clavier numérique,Code QR du label énergétique URL,Codec,Commandes,Compatibilité TTA,Compatibilité de la taille de l'écran,Compatibilité ordinateur portable,Composants intégrés,Configuration de PC,Configuration requise,Configuration à unités de traitement graphique multiples,Connecteur,Connecteur (deuxième extrémité),Connecteurs,Connecteurs d'entrée,Connecteurs de sortie,Connectivité,Consommation électrique en veille,Contenu de l'emballage,Contenu du kit,Contrôleur de stockage,Contrôleur graphique,Conçu pour,Conçu pour être installé,Copilot+ PC,Couleur,Cryptage matériel,Destiné à,Dimensions (LxPxH) - sans support,Dimensions d'ordinateur portable prises en charge,Dispositif de pointage,Dispositifs intégrés,Disque dur,Disque dur (troisième),Débit d'absorption spécifique (DAS),Débit de transfert de données,Détails d'interface,Détails de la résolution maximale,Emplacement,Empreinte carbone,Entrée audio,Entrée vidéo,Fonction de raccourcis clavier,Fonctionne avec Chromebook,Fonctions,Fonctions commerciales,Format,Format d'affichage,Format de l'image,Formats audio pris en charge,Formats de lecture vidéo,Formats de photos numériques pris en charge,Fourni avec,Fournisseur de services,Garantie du fabricant,Graphique,Hard Drive Form Factor Compatibility,Hauteur (unités de rack),Hauteur réglable,Inclinaison,Intelligence Apple,Interface,Interface PC,Interface de montage VESA,Interface mémoire,Interface prise en charge,Interface sans fil,Interface vidéo,Interfaces,Internet haut débit mobile,Iris de l'objectif,Jeu,Largeur réglable,Lecteur de carte,Localisation,Localisation et disposition,Logiciel(s) inclus,Longueur,Longueur du câble,Matériau,Matériau du produit,Matériaux de terres rares,Microsoft Copilot,Moniteur,Moteur graphique,Mémoire,Mémoire cache,Mémoire vidéo,Nbre de canaux,Nbre de licences,Nbre de touches,Nbre max. de périphériques de stockage,Nombre de boutons,Nombre de ports HDMI,Nombre de touches,Nombre de touches spéciales,Nombre maximum de moniteurs,Normes audionumériques prises en charge,Normes de conformité,Normes environnementales,Normes vidéo numériques prises en charge,Noyaux CUDA,Orientation,Performance,Pivoter,Plage d'inclinaison (degré),Plage panoramique (degré),Plate-forme,Poids,Poids de la charge max.,Port du Processeur,Ports,Positionnement/montage,Potocole de signal numérique,Processeur,Profondeur réglable,Programme d'octroi de licences,Programme de ventes par le fabricant,Protocole de compression de données,Protocole de liaison de données,Protocoles VoIP,Périphérique d'entrée,Qté de roulettes,Quantité emballée,RAM,Rotation,Récepteur sans fil,Réglage de la mise au point,Réseaux,Résolution,Résolution maximale,Rétroéclairage du clavier,Révision des spécifications PCI,Service et maintenance,Services de diffusion en streaming sur Internet,Services inclus,Sortie audio,Stockage,Stockage optique,Style de touches,Supported Form Factor,Système d'exploitation,Système d'exploitation fourni,Système d'exploitation requis,Système de haut-parleurs,Sécurité,Taille d'écran recommandée,Taille de la diagonale,Taille de la mémoire tampon,Tarification de licence,Taux d'image et technologie d'amélioration,Technologie,Technologie de Plate-forme,Technologie de connectivité,Technologie de détection de mouvements,Technologie de rétroéclairage LCD,Tension,Tension d'entrée,Titre,Transmission à large bande sans fil,Tuner de télévision,Type,Type d'emballage,Type d'interface (bus),Type de Produit,Type de bus,Type de contacts,Type de câblage,Type de tarification,USB,Unité d'affichage pour mur vidéo,Unité de disque dur (2ème),Unité de traitement neural (NPU),Utilisation commerciale,Utilisation recommandée,Vitesse de broche,Volume,Webcam intégrée,Zoom optique,Éléments de montage
30045817,UNBW,UNBW,UNBW/HP EMini 800 G9R i5-14500 16/512 W1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9850201,HP All-in-One 24-cr0067nf PC,HP INC,"Tout-en-un - Ryzen 5 7520U / jusqu'à 4.3 GHz - RAM 16 Go - SSD 512 Go - NVMe - Radeon 610M - Gigabit Ethernet, Bluetooth 5.3, IEEE 802.11ax (Wi-Fi 6) LAN sans fil: - 802.11a/b/g/n/ac/ax, Bluetooth 5.3 - Win 11 Home - moniteur : LED 23.8"" 1920 x 1080 (Full HD) - clavier : Français - Blanc coquille, finition texturée",640.14,,,,,,,,,,,,,,,,4 Mo,Oui,,,,,,,,,,,,,Français,,,,,,,,,,,,,,,,,,,,,,AMD Radeon 610M,,,,"Blanc coquille, finition texturée",,,,,,,SSD 512 Go - PCI Express - M.2 - NVM Express (NVMe),,,,,,,,,,,,,,,,,,,,,,Garantie limitée - pièces et main d'oeuvre - 1 an,,,,,,,,,,,,,,,,,,,,Langue : français / région : France,,"HP Support Assistant, Dropbox (25 Go de stockage en nuage) (gratuit pendant 1 an), HP Connection Optimizer, ExpressVPN (30 jours d'essai), LastPass Premium (30 jours d'essai), myHP, HP OMEN Gaming Hub, Adobe (essai 1 mois), HP Enhanced Lighting, Microsoft 365 (1 mois d'essai), McAfee Online Protection (30 jours d'essai)",,,,,,,"23.8"" - LED - 1920 x 1080 (Full HD)",,,4 Mo L3,,,,,,,,,,,,,ENERGY STAR,,,,,,,,,5.27 kg,,,,,,"AMD Ryzen 5 7520U / 2.8 GHz (jusqu'à 4.3 GHz, (quadricœur)",,,,,,,,,,16 Go LPDDR5 SDRAM,,,,"1GbE, 802.11a, 802.11b/g/n, Wi-Fi 5, Bluetooth 5.3, Wi-Fi 6",,,,,,,,,,Pas de disque optique,,,,Windows 11 Home,,,,,,,,,,,,,,,,,,,Ordinateur personnel - tout-en-un,,,,,,,,,,,,,,,,,,
11836324,Dell Pro 24 All-in-One QC24251,DELL,SPL|Dell Pro 24 All-in-One QC24251|TPM|U5-235T|16GB|512GB SSD|Non-touch|Integrated|130W|Adj Stand|WLAN|Kb&Mse|W11 Pro|1Y Basic Onsite,891.79,,,,,(50/60 Hz),,,,,,,,,,,24 Mo,Oui,,,,,,"14 fils, 35W CPU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intel Graphics mémoire vidéo partagée (UMA) - jusqu'à 6 TOPS,,,,Noir,,,,,,,"SSD 512 Go - PCI Express 4.0 - M.2 2230 - NVM Express (NVMe), Quad-level Cell (QLC)",,,,,,,265 kg d'émissions de carbone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,"Activez votre Microsoft 365 pour une période d'essai de 30 jours, logiciels supplémentaires Dell",,,,,,,"23.81"" - LCD - 1920 x 1080 (Full HD) @ 60 Hz - 92 ppi",,,24 Mo,,,,,,,,,,,,,ENERGY STAR EPEAT Silver,,,,,,,,,8.09 kg,,,,,,"Intel Core Ultra 5 (Série 2) 235T / 2.2 GHz (jusqu'à 5 GHz, (14 cœurs)",,,,,,,,,,16 Go (installé) / 64 Go (maximum) - DDR5 SDRAM - non ECC,,,,"1GbE, Bluetooth, 802.11a, 802.11b/g/n, Wi-Fi 5, Wi-Fi 6E",,,,,,,1 an basique sur site,,,Pas de disque optique,,,,Windows 11 Pro,,,,,,,,,,,,,,,,,,,Ordinateur personnel - tout-en-un,,,,,,,Build To Stock (BTS),,,,Intel AI Boost - jusqu'à 13 TOPS,,,,,,,
11779526,Dell Slim ECS1250,DELL,"Ordinateur de bureau mince Core i7 i7-14700 / jusqu'à 5.4 GHz - RAM 16 Go - SSD 512 Go - NVMe, QLC - UHD Graphics 770 - Gigabit Ethernet, Bluetooth, IEEE 802.11ax (Wi-Fi 6) - Win 11 Pro - moniteur : aucun - noir, noir (clavier) - BTS - avec 1 an de service de base sur site après diagnostic à distance avec support matériel u",729.83,,,,,(50/60 Hz),,,,,,,,,,,33 Mo,,,,,,,28 fils,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intel UHD Graphics 770 mémoire vidéo partagée (UMA),,,,"Noir, noir (clavier)",,,,,,,"SSD 512 Go - PCI Express 4.0 x4 - M.2 2230 - NVM Express (NVMe), Quad-level Cell (QLC)",,,,,,,148 kg d'émissions de carbone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,"McAfee Business Protection (1 an), logiciels supplémentaires Dell, Activez votre Microsoft 365 pour une période d'essai de 30 jours",,,,,,,,,,33 Mo,,,,,,,,,,,,,ENERGY STAR,,,,,,,,,3.49 kg,,,,,,"Intel Core i7 (14ème génération) i7-14700 / 2.1 GHz (jusqu'à 5.4 GHz, (20 cœurs)",,,,,,,,,,16 Go (installé) / 64 Go (maximum) - DDR5 SDRAM,,,,"1GbE, Bluetooth, 802.11a, 802.11b/g/n, Wi-Fi 5, Wi-Fi 6",,,,,,,1 an de service de base sur site après diagnostic à distance avec support matériel uniquement - Disti SnS,,,Pas de disque optique,,,,Windows 11 Pro,,,,,,,,,,,,,,,,,,,Ordinateur personnel - ordinateur de bureau mince,,,,,,,Build To Stock (BTS),,,,,,,,,,,
10392156,HP 24-cr0068nf,HP INC,"cr0068nf - Tout-en-un N-series N300 / jusqu'à 3.8 GHz - RAM 8 Go - SSD 512 Go - NVMe - UHD Graphics - Gigabit Ethernet, IEEE 802.11ax (Wi-Fi 6), Bluetooth 5.3 - Win 11 Home - moniteur : LED 23.8"" 1920 x 1080 (Full HD) - clavier : Français - Blanc coquille, finition texturée",532.35,,,,,,,,,,,,,,,,6 Mo,Oui,,,,,,Technologie Intel Turbo Boost,,,,,,,Français,,,,,,,,,,,,,,,,,,,,,,Intel UHD Graphics,,,,"Blanc coquille, finition texturée",,,,,,,SSD 512 Go - PCI Express - M.2 - NVM Express (NVMe),,,,,,,,,,,,,,,,,,,,,,Garantie limitée - pièces et main d'oeuvre - 1 an,,,,,,,,,,,,,,,,,,,,Langue : français / région : France,,"HP Connection Optimizer, HP Support Assistant, HP OMEN Gaming Hub, HP Enhanced Lighting, myHP, McAfee Online Protection (30 jours d'essai), Adobe (essai 1 mois), Microsoft 365 (1 mois d'essai), ExpressVPN (30 jours d'essai), LastPass Premium (30 jours d'essai), Dropbox (25 Go de stockage en nuage) (gratuit pendant 1 an)",,,,,,,"23.8"" - LED - 1920 x 1080 (Full HD)",,,6 Mo L3,,,,,,,,,,,,,ENERGY STAR EPEAT Gold,,,,,,,,,5.27 kg,,,,,,"Intel N-series N300 (jusqu'à 3.8 GHz, (8 cœurs)",,,,,,,,,,8 Go DDR4 SDRAM,,,,"1GbE, 802.11a, 802.11b/g/n, Wi-Fi 5, Wi-Fi 6, Bluetooth 5.3",,,,,,,,,,Pas de disque optique,,,,Windows 11 Home,,,,,,,,,,,,,,,,,,,Ordinateur personnel - tout-en-un,,,,,,,,,,,,,,,,,,
11823061,HP ProDesk 2 G1i E,HP INC,"Tour Core i7 - i7-14700 / jusqu'à 4.7 GHz - RAM 16 Go - SSD 512 Go - NVMe - UHD Graphics 730 - Gigabit Ethernet, IEEE 802.11ax (Wi-Fi 6), Bluetooth 5.4 - Win 11 Pro - moniteur : aucun - clavier : Français - noir Jack - Smart Buy",963.0,,,,,(50/60 Hz),,,,,,,,,,,12 Mo,,,,,,,Technologie Intel Turbo Boost,,,,,,,Français,,,,,,,,,,,,,,,,,,,,,,Intel UHD Graphics 730 Dynamic Video Memory Technology,,,,Noir Jack,,,,,,,SSD 256 Go - PCI Express - M.2 - NVM Express (NVMe),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Langue : français / région : France,,"HP Support Assistant, McAfee LiveSafe (1 an d'abonnement), HP Setup Integrated OOBE, HP System Event Utility, HP Documentation",,,,,,,,,,12 Mo L3,,,,,,,,,,,,,"Certifié TCO, génération 10, pour ordinateurs de bureau",,,,,,,,,5.98 kg,,,,,,"Intel Core i3 (14ème génération) i3-14100 / 3.5 GHz (jusqu'à 4.7 GHz, (quadricœur)",,,HP Smart Buy,,,,,,,8 Go (installé) / 64 Go (maximum) - DDR5 SDRAM,,,,"1GbE, 802.11a, 802.11b/g/n, Wi-Fi 5, Wi-Fi 6, Bluetooth",,,,,,,,Stéreo,,Pas de disque optique,,,,Windows 11 Pro,,,,,,,,,,,,,,,,,,,Ordinateur personnel - tour,,,,,,,,,,,,,,,,,,
11836932,Dell Pro Slim QCS1250,DELL,"Ordinateur de bureau mince Core Ultra 7 265 / jusqu'à 5.3 GHz - RAM 16 Go - SSD 512 Go - NVMe, TLC - Intel Graphics - Gigabit Ethernet - Win 11 Pro - moniteur : aucun - noir - BTS - avec 1 an de service de base sur site après diagnostic à distance avec support matériel uniquement - Disti SnS",882.69,,,,,(50/60 Hz),,,,,,,,,,,30 Mo,,,,,,,20 fils,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intel Graphics mémoire vidéo partagée (UMA) - jusqu'à 8 TOPS,,,,Noir,,,,,,,"SSD 512 Go - PCI Express x4 - M.2 2230 - NVM Express (NVMe), cellule à trois niveaux (TLC)",,,,,,,163 kg d'émissions de carbone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Activez votre Microsoft 365 pour une période d'essai de 30 jours,,,,,,,,,,30 Mo,,,,,,,,,,,,,ENERGY STAR EPEAT Silver,,,,,,,,,3.9 kg,,,,,,"Intel Core Ultra 7 (Série 2) 265 / 2.4 GHz (jusqu'à 5.3 GHz, (20 cœurs)",,,,,,,,,,16 Go (installé) / 64 Go (maximum) - DDR5 SDRAM - non ECC,,,,1GbE,,,,,,,1 an de service de base sur site après diagnostic à distance avec support matériel uniquement - Disti SnS,,,Pas de disque optique,,,,Windows 11 Pro,,,,,,,,,,,,,,,,,,,Ordinateur personnel - ordinateur de bureau mince,,,,,,,Build To Stock (BTS),,,,Intel AI Boost - jusqu'à 13 TOPS,,,,,,,
11763950,HP All-in-One 27-cr0060nf,HP INC,"cr0060nf - Tout-en-un Ryzen 7 7730U / jusqu'à 4.5 GHz - RAM 16 Go - SSD 512 Go - NVMe - Radeon Graphics - Gigabit Ethernet, IEEE 802.11ax (Wi-Fi 6), Bluetooth 5.3 - Win 11 Home - moniteur : LED 27"" 1920 x 1080 (Full HD) - clavier : Français - Blanc coquille, finition texturée",899.1,,,,,,,,,,,,,,,,16 Mo,Oui,,,,,,16 fils,,,,,,,Français,,,,,,,,,,,,,,,,,,,,,,AMD Radeon Graphics,,,,"Blanc coquille, finition texturée",,,,,,,SSD 512 Go - PCI Express - M.2 - NVM Express (NVMe),,,,,,,190 kg d'émissions de carbone,,,,,,,,,,,,,,,Garantie limitée - pièces et main d'oeuvre - 1 an,,,,,,,,,,,,,,,,,,,,Langue : français / région : France,,"HP Connection Optimizer, HP Support Assistant, HP OMEN Gaming Hub, HP Enhanced Lighting, myHP, Microsoft 365 (1 mois d'essai), McAfee Online Protection (30 jours d'essai), Adobe (essai 1 mois), PC Game Pass (essai de 3 mois), ExpressVPN (30 jours d'essai), LastPass Premium (30 jours d'essai), Dropbox (25 Go de stockage en nuage) (gratuit pendant 1 an)",,,,,,,"27"" - LED - 1920 x 1080 (Full HD)",,,16 Mo L3,,,,,,,,,,,,,ENERGY STAR EPEAT Gold,,,,,,,,,6.42 kg,,,,,,"AMD Ryzen 7 7730U (jusqu'à 4.5 GHz, (8 cœurs)",,,,,,,,,,16 Go DDR4 SDRAM,,,,"1GbE, 802.11a, 802.11b/g/n, Wi-Fi 5, Wi-Fi 6, Bluetooth 5.3",,,,,,,,,,Pas de disque optique,,,,Windows 11 Home,,,,,,,,,,,,,,,,,,,Ordinateur personnel - tout-en-un,,,,,,,,,,,,,,,,,,
11835092,Dell Pro Micro Plus QBM1250,DELL,"Micro Core Ultra 7 265 / jusqu'à 5.3 GHz - RAM 16 Go - SSD 512 Go - NVMe, TLC - Intel Graphics - Gigabit Ethernet, Bluetooth, IEEE 802.11ax (Wi-Fi 6E) - Win 11 Pro - moniteur : aucun - noir - BTS - avec 3 ans de service de base sur site après un diagnostic à distance avec assistance uniquement matérielle",1091.99,,,,,(50/60 Hz),,,,,,,,,,,30 Mo,,,,,,,"20 fils, 65W CPU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intel Graphics mémoire vidéo partagée (UMA) - jusqu'à 8 TOPS,,,,Noir,,,,,,,"SSD 512 Go - PCI Express 4.0 - M.2 - NVM Express (NVMe), cellule à trois niveaux (TLC)",,,,,,,80.7 kg d'émissions de carbone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Activez votre Microsoft 365 pour une période d'essai de 30 jours,,,,,,,,,,30 Mo,,,,,,,,,,,,,ENERGY STAR EPEAT Gold,,,,,,,,,1.22 kg,,,,,,"Intel Core Ultra 7 (Série 2) 265 / 2.4 GHz (jusqu'à 5.3 GHz, (20 cœurs)",,,,,,,,,,16 Go (installé) / 64 Go (maximum) - DDR5 SDRAM - non ECC,,,,"1GbE, Bluetooth, 802.11a, 802.11b/g/n, Wi-Fi 5, Wi-Fi 6E",,,,,,,3 ans de service de base sur site après un diagnostic à distance avec assistance uniquement matérielle,,,Pas de disque optique,,,,Windows 11 Pro,,,,,,,,,,,,,,,,,,,Ordinateur personnel - micro,,,,,,,Build To Stock (BTS),,,,Intel AI Boost - jusqu'à 13 TOPS,,,,,,,
11763959,HP All-in-One 27-cr0061nf,HP INC,"cr0061nf - Tout-en-un Ryzen 5 7520U / jusqu'à 4.3 GHz - RAM 16 Go - SSD 512 Go - NVMe - Radeon 610M - Gigabit Ethernet, IEEE 802.11ax (Wi-Fi 6), Bluetooth 5.3 - Win 11 Home - moniteur : LED 27"" 1920 x 1080 (Full HD) - clavier : Français - Blanc coquille, finition texturée",764.1,,,,,,,,,,,,,,,,4 Mo,Oui,,,,,,8 fils,,,,,,,Français,,,,,,,,,,,,,,,,,,,,,,AMD Radeon 610M,,,,"Blanc coquille, finition texturée",,,,,,,SSD 512 Go - PCI Express - M.2 - NVM Express (NVMe),,,,,,,190 kg d'émissions de carbone,,,,,,,,,,,,,,,Garantie limitée - pièces et main d'oeuvre - 1 an,,,,,,,,,,,,,,,,,,,,Langue : français / région : France,,"HP Connection Optimizer, HP Support Assistant, HP OMEN Gaming Hub, HP Enhanced Lighting, myHP, Microsoft 365 (1 mois d'essai), McAfee Online Protection (30 jours d'essai), Adobe (essai 1 mois), PC Game Pass (essai de 3 mois), ExpressVPN (30 jours d'essai), LastPass Premium (30 jours d'essai), Dropbox (25 Go de stockage en nuage) (gratuit pendant 1 an)",,,,,,,"27"" - LED - 1920 x 1080 (Full HD)",,,4 Mo L3,,,,,,,,,,,,,ENERGY STAR EPEAT Gold,,,,,,,,,6.42 kg,,,,,,"AMD Ryzen 5 7520U (jusqu'à 4.3 GHz, (quadricœur)",,,,,,,,,,16 Go LPDDR5 SDRAM,,,,"1GbE, 802.11a, 802.11b/g/n, Wi-Fi 5, Wi-Fi 6, Bluetooth 5.3",,,,,,,,,,Pas de disque optique,,,,Windows 11 Home,,,,,,,,,,,,,,,,,,,Ordinateur personnel - tout-en-un,,,,,,,,,,,,,,,,,,
11823059,HP EliteDesk 8 G1i AI,HP INC,"Mini bureau Core Ultra 7 265T / jusqu'à 5.3 GHz - RAM 16 Go - SSD 512 Go - NVMe - Intel Graphics - Gigabit Ethernet, IEEE 802.11ax (Wi-Fi 6E), Bluetooth 5.3 - Win 11 Pro - moniteur : aucun - clavier : Français - noir Jack - Smart Buy - avec HP Wolf Pro Security Edition (1 an)",1499.0,,,,,(50/60 Hz),,,,,,,,,,,30 Mo,,,,,,,Technologie Intel Turbo Boost,,,,,,,Français,,,,,,,,,,,,,,,,,,,,,SATA/NVMe (SATA 6Gb/s / PCIe 4.0 x4 (NVMe)),Intel Graphics Dynamic Video Memory Technology - jusqu'à 8 TOPS,,,,Noir Jack,,,,,,,SSD 512 Go - PCI Express - M.2 2280 - NVM Express (NVMe),,,,,,,,,,,,,,,,,,,,HP Wolf Pro Security Edition (1 an),,,,,,,,,,,,,,,,,,,,,,Langue : français / région : France,,"HP Support Assistant, HP Hotkey Support, HP PC Hardware Diagnostics UEFI, HP Secure Erase, HP BIOSphere, HP Client Catalog (téléchargement gratuit), HP Setup Integrated OOBE, HP Image Assistant (téléchargement gratuit), HP Documentation, HP Notifications, HP Connection Optimizer, HP Sure Click, HP Sure Run, HP Sure Recover, HP Privacy Settings, HP Cloud Recovery, HP Sure Sense, HP Sure Admin, Bibliothèque de scripts de gestion des clients HP (téléchargement gratuit), HP DriveLock, myHP, HSA Fusion pour le commerce, HSA Telemetry pour le commerce, HP Desktop Support Utilities, HP BIOS Recovery, HP Smart Support, Poly Lens management software, HP Manageability Integration Kit (tléchargement gratuit), HP Connect for Microsoft Endpoint Manager, HP Patch Assistant (téléchargement gratuit), HP PC Hardware Diagnostics Windows, HP Services Scan, Paquets de pilotes HP (téléchargement gratuit)",,,,,,,,,,30 Mo L3,,,,,,,,,,,,,ENERGY STAR EPEAT Gold,,,,,,,,,1.42 kg,,,,,,"Intel Core Ultra 7 (Série 2) 265T / 1.5 GHz (jusqu'à 5.3 GHz, (20 cœurs)",,,HP Smart Buy,,,,,,,16 Go (installé) / 64 Go (maximum) - DDR5 SDRAM,,,,"1GbE, 802.11a, 802.11b/g/n, Wi-Fi 5, Wi-Fi 6E, Bluetooth 5.3",,,,,,,,Stéreo,,Pas de disque optique,,,,Windows 11 Pro,,,,,,,,,,,,,,,,,,,Ordinateur personnel - mini bureau,,,,,,,,,,,Intel AI Boost - jusqu'à 13 TOPS,,,,,,,
11763952,HP All-in-One 24-cr0081nf,HP INC,"cr0081nf - Tout-en-un Ryzen 7 7730U / jusqu'à 4.5 GHz - RAM 16 Go - SSD 512 Go - NVMe - Radeon Graphics - Gigabit Ethernet, IEEE 802.11ax (Wi-Fi 6), Bluetooth 5.3 - Win 11 Home - moniteur : LED 23.8"" 1920 x 1080 (Full HD) - clavier : Français - Blanc coquille, finition texturée",809.1,,,,,,,,,,,,,,,,16 Mo,Oui,,,,,,16 fils,,,,,,,Français,,,,,,,,,,,,,,,,,,,,,,AMD Radeon Graphics,,,,"Blanc coquille, finition texturée",,,,,,,SSD 512 Go - PCI Express - M.2 - NVM Express (NVMe),,,,,,,190 kg d'émissions de carbone,,,,,,,,,,,,,,,Garantie limitée - pièces et main d'oeuvre - 1 an,,,,,,,,,,,,,,,,,,,,Langue : français / région : France,,"HP Connection Optimizer, HP Support Assistant, HP OMEN Gaming Hub, HP Enhanced Lighting, myHP, Microsoft 365 (1 mois d'essai), McAfee Online Protection (30 jours d'essai), Adobe (essai 1 mois), PC Game Pass (essai de 3 mois), ExpressVPN (30 jours d'essai), LastPass Premium (30 jours d'essai), Dropbox (25 Go de stockage en nuage) (gratuit pendant 1 an)",,,,,,,"23.8"" - LED - 1920 x 1080 (Full HD)",,,16 Mo L3,,,,,,,,,,,,,ENERGY STAR EPEAT Gold,,,,,,,,,5.27 kg,,,,,,"AMD Ryzen 7 7730U (jusqu'à 4.5 GHz, (8 cœurs)",,,,,,,,,,16 Go DDR4 SDRAM,,,,"1GbE, 802.11a, 802.11b/g/n, Wi-Fi 5, Wi-Fi 6, Bluetooth 5.3",,,,,,,,,,Pas de disque optique,,,,Windows 11 Home,,,,,,,,,,,,,,,,,,,Ordinateur personnel - tout-en-un,,,,,,,,,,,,,,,,,,
11832287,HP ProDesk 2 G1i E,HP INC,"SFF Core i5 i5-14400 / jusqu'à 4.7 GHz - RAM 16 Go - SSD 512 Go - NVMe - UHD Graphics 730 - Gigabit Ethernet, IEEE 802.11ax (Wi-Fi 6), Bluetooth 5.4 - Win 11 Pro - moniteur : aucun - clavier : Français - noir Jack - Smart Buy",785.0,,,,,(50/60 Hz),,,,,,,,,,,20 Mo,,,,,,,"Technologie Hyper-Threading, technologie Intel Turbo Boost 2, Intel Smart Cache",,,,,,,Français,,,,,,,,,,,,,,,,,,,,,,Intel UHD Graphics 730 Dynamic Video Memory Technology,,,,Noir Jack,,,,,,,SSD 512 Go - PCI Express - M.2 - NVM Express (NVMe),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Langue : français / région : France,,"HP Support Assistant, McAfee LiveSafe (1 an d'abonnement), HP Setup Integrated OOBE, HP System Event Utility, HP Documentation",,,,,,,,,,20 Mo L3,,,,,,,,,,,,,"Certifié TCO, génération 10, pour ordinateurs de bureau, ENERGY STAR",,,,,,,,,5.7 kg,,,,,,"Intel Core i5 (14ème génération) i5-14400 / 2.5 GHz (jusqu'à 4.7 GHz, (14 cœurs)",,,HP Smart Buy,,,,,,,16 Go (installé) / 64 Go (maximum) - DDR5 SDRAM,,,,"1GbE, 802.11a, 802.11b/g/n, Wi-Fi 5, Wi-Fi 6, Bluetooth",,,,,,,,Stéreo,,Pas de disque optique,,,,Windows 11 Pro,,,,,,,,,,,,,,,,,,,Ordinateur personnel - SFF,,,,,,,,,,,,,,,,,,
11822198,AOPEN,AOPEN,"FS DE3129-S Full system with N100, 128G, 8Gx1 Intel UHD 12th gen 1 x HDMI 2.0 Dual Band DDR5 SO-DIMM 4800 (1 slot, up to 16G)",364.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
