id,nom,marque,caracteristiques,prix,Affichage,Ajustements,Alimentation,Alimentation fournie,Ancrable,Appareil d'entrée,Appareils intégrés,Avertissement sur les couleurs de l'image,Batterie,Caractéristiques,Certification Microsoft,Certification du logiciel,Classe énergétique,Clavier numérique,Commandes,Compatibilité,Compatibilité TTA,Compatibilité de la taille de l'écran,Compatibilité ordinateur portable,Configuration requise,Connecteur,Connecteur (deuxième extrémité),Connecteurs d'entrée,Contenu de l'emballage,Contenu recyclé du produit,Conçu pour,Couleur,Courant nominal,Destiné à,Dimension Rack,Dimensions d'ordinateur portable prises en charge,Dispositif de pointage,Dispositifs de sécurité,Débit de transfert de données,Effets sonores,Empreinte carbone,Epaisseur,Facteur de forme,Facteur de forme du casque,Fonction de raccourcis clavier,Fonctionne avec Chromebook,Fonctions,Fonctions supplémentaires,Format,Fourni avec,Gamme de couleurs,Garantie du fabricant,Hauteur (unités de rack),Impédance,Inclinaison,Interface,Interface de montage VESA,Interface de station d'accueil,Interfaces vidéo,Jeu,Lavable,Localisation,Localisation et disposition,Longueur,Longueur du câble,Luminosité,Matière du boîtier,Matériau,Matériau du produit,Microphones fournis,Mode de fonctionnement des appareils électriques,Mode de fonctionnement du microphone,Mode de sortie audio,Multipoint,Nbre de touches,Nombre de boutons,Nombre de touches,Nombre de touches spéciales,Nombre inclus,Normes de conformité,Normes environnementales,Panoramique,Performance,Performances,Pistes de la carte ISO,Pivoter,Pliable,Poids,Poids de la charge max.,Positionnement/montage,Processeur,Profondeur réglable,Programme de ventes par le fabricant,Protection,Protocole de liaison de données,Puissance d'entrée max.,Quantité emballée,Rapport de contraste,Revêtement de l'écran,Récepteur sans fil,Réglages de la position de l'écran,Réseaux,Résolution,Résolution native,Rétroéclairage du clavier,Rétroéclairé,Services inclus,Spécifications audio,Stockage,Style de touches,Suppresseur de bruit actif,Suppression du bruit de microphone,Système d'exploitation,Système d'exploitation requis,Taille,Technologie Adaptive-Sync,Technologie de casque,Technologie de charge rapide,Technologie de connectivité,Technologie de détection de mouvements,Technologie du microphone,Technologie sans fil,Temps de réponse,Tension,Tension requise,Type,Type d'emballage,Type d'interface (bus),Type de Produit,Type de contacts,Type de diaphragme,Type de licence,Type de microphone,Type de panneau,Type de prise,Type de rack,Type de tarification,Utilisation recommandée,Webcam intégrée,Éléments de montage
11559507,Apple Magic Keyboard,APPLE,"Clavier et étui - avec trackpad - Apple Smart connector - QWERTY - Anglais US - pour 10.9-inch iPad Air (4ème génération, 5ème génération); 11-inch iPad Air (M2, M3)",274.17,,,,,,Clavier intégré,Trackpad,,,,,,,,,,,,,,,,,,,"10.9-inch iPad Air (4ème génération, 5ème génération); 11-inch iPad Air (M2, M3)",,,,,,,,,,,,,,"Volume, luminosité",,,,,,,1 an de garantie,,,,Apple Smart connector,,,,,,,QWERTY Anglais US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Protection arrière, protection avant",,,,,,,,,,,,,,,,,,,,,,,,,Filaire,,,,,,,,,,,,,,,,,,,,,
10288541,HP 220,HP INC,Clavier - sans fil - 2.4 GHz - Français - noir - emballage recyclable,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,Noir,,,,,,,,,,,,,,,,,,,,Garantie de 2 ans,,,,2.4 GHz,,,,,,,Français,,,,,,,,,,,,,,,,,,,,,,,,,425.5 g,,,,,,,,,,,,Récepteur sans fil USB,,,,,,,,,,,,,,,,,,,Sans fil,,,,,,,,Emballage recyclable,,,,,,,,,,,,,
11536837,CHERRY G80-3000,CHERRY,"3000 - Clavier - PS/2, USB - US - commutateur : CHERRY MX Brown - noir",121.84,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,Noir,,,,,,,,,,,,,,,,,,,,Garantie de 3 ans,,,,"PS/2, USB",,,,,,,US,,,,,,,,,,,,104,,,,,,,,,,,,,935 g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Filaire,,,,,,,,,,,CHERRY MX Brown,,,,,,,,,,
10379454,Apple Magic Keyboard,APPLE,Clavier et étui - avec trackpad - rétroéclairé - Apple Smart connector - QWERTY - US - noir,290.83,,,,,,Clavier intégré,Trackpad,,,,,,,,,,,,,,,,,,,,Noir,,,,,,,,,,,,,"Volume, luminosité",,,,,,,1 an de garantie,,,,Apple Smart connector,,,,,,,QWERTY US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Protection arrière, protection avant",,,,,,,,,,,,Oui,,,,,,,,,,,,,Filaire,,,,,,,,,,,,,,,,,,,,,
10311699,XtremeMac Travel,MCL SAMAR,Clavier - pliable - avec pavé tactile - sans fil - Bluetooth 3.0 - QWERTY - US - gris sidéral - Pour la vente au détail - boîte,58.31,,,,,,,Pavé tactile,,,,,,,,,,,,,,,,,,,,Gris sidéral,,,,,,,,,,,,,,,,,,,,,,,,Bluetooth 3.0,,,,,,,QWERTY US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sans fil,,,,,,,,Pour la vente au détail - boîte,,,,,,,,,,,,,
11841031,HyperX Pudding Keycaps,HP INC,"Set de touches pour clavier - full key set, FR layout - noir",30.0,,,,,,,,,,,,,,,,,,,,,,,,"Outil d'extraction des touches du clavier, 105 dessus de touches",,,Noir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Plastique ABS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5733026,StarTech.com WRSTRST Repose-poignets ergonomique en gel pour clavier,STARTECH,"poignets ergonomique en gel pour clavier - Noir - Antidérapant - Pour bureaux, tables, et stations de travail debouts - Repose-poignet pour clavier - noir - pour P/N: LAPTOP-SIT-STAND",19.99,,,,,,,,,,,,,,,,,,,,,,,,,,P/N: LAPTOP-SIT-STAND,Noir,,,,,,,,,,,,,,,,,,,,Garantie de 2 ans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404 g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10311683,XtremeMac,MCL SAMAR,"Tapis de souris - aluminium, rond - argent",24.99,,,,,,,,,,,,,,,,,,,,,,,,,,,Argent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aluminium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11559516,Apple Magic Keyboard,APPLE,Clavier et étui - avec trackpad - Apple Smart connector - QWERTY - Anglais US,290.83,,,,,,Clavier intégré,Trackpad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Volume, luminosité",,,,,,,1 an de garantie,,,,Apple Smart connector,,,,,,,QWERTY Anglais US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Protection arrière, protection avant",,,,,,,,,,,,,,,,,,,,,,,,,Filaire,,,,,,,,,,,,,,,,,,,,,
8571090,Mobilis C2,MOBILIS,Clavier et étui (étui de protection) - détachable - avec pavé tactile - sans fil - Bluetooth - AZERTY - Français noir étui,89.16,,,,,,Clavier détachable,Pavé tactile,,,,,,,,,,,,,,,,,,,,Noir étui,,,,,,,,,,,,,"Lecture/pause, piste précédente, piste suivante, multimédia, luminosité, copier, coller",,,,,,,Garantie de 2 ans,,,,Bluetooth,,,,,,,AZERTY Français,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Amortisseur de chocs, protection contre les chutes",,,,,,,,,,,,,,,,,,,,,,,,,Sans fil,,,,,,,,,,,,,,,,,,,,,
9916365,Targus - Clavier sans fil 2.4 GHz & Bluetooth® grande taille EcoSmart™  (UK),TARGUS,Targus - Clavier sans fil 2.4 GHz & Bluetooth® grande taille EcoSmart™  (UK),69.99,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,Noir,,,,,,,,,,,,,"Interrupteur marche/arrêt, Pairage",,,,,,,Garantie de 2 ans,,,,"Bluetooth 5.0, 2.4 GHz",,,,,,,QWERTY R.-U.,,,,,,,,,,,,104,,,,,,,,,,,,,600 g,,,,,,Protection antimicrobienne DefenseGuard,,,,,,Récepteur sans fil USB,,,,,,,,,,,,,,,,,,,Sans fil,,,,,,,,,,,,,,,,,,,,,
7426189,"PORT - MANCHESTER II IPAD 10.2"" GEN 7/8/9 & 10.5""",PORT DESIG,MANCHESTER II+KEYBOARD TOUCHPAD FR IPAD 10.2 GEN 7/8/9+ IPAD PRO 10.5,108.33,,,,,,,Pavé tactile,,,,,,,,,,,,,,,,,,,"Apple 10.2-inch iPad (7ème génération, 8ème génération, 9ème génération); 10.5-inch iPad Pro",,,,,,,,,,,,,,,,,,,,,Garantie limitée à vie,,,,Bluetooth,,,,,,,AZERTY Français,,,,Polyuréthane,,,,,,,,,,,,,,,,,,,,,612 g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sans fil,,,,,,,,Boîte en carton,,,,,,,,,,,,,
11536578,CHERRY KW 7100 MINI BT,CHERRY,Clavier - sans fil - Bluetooth 5.1 - QWERTY - Europe - commutateur : CHERRY SX - vert agave,46.21,,,,,,,,,,,,,,,,,,,,,,,,,,,Vert agave,,,,,,,,,,,,,,,,,,,,,,,,Bluetooth 5.1,,,,,,,QWERTY Europe,,,,,,,,,,,,77,,,1,,,,,,,,,,430 g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sans fil,,,,,,,,,,,CHERRY SX,,,,,,,,,,
10293252,Logitech Rugged Combo 4,LOGITECH,Clavier et étui - Apple Smart connector - bleu classique - pour Apple 10.9-inch iPad (10ème génération),159.99,,,,,,Clavier intégré,,,,,,,,,,,,,,,,,,,,Apple 10.9-inch iPad (10ème génération),Bleu classique,,,,,,,,,,,,,"Écran d'accueil, luminosité, recherche, Siri, capture d'écran, lecture/pause, piste suivante, piste précédente, verrouillage écran, clavier virtuel, touche secret, volume -, volume +",,,,,,,Garantie de 3 ans,,,,Apple Smart connector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570 g,,,,,,"Protection contre les chutes, résistant aux taches, résistant aux éclaboussures",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10379485,Apple Magic Keyboard,APPLE,Clavier et étui - avec trackpad - rétroéclairé - Apple Smart connector - QWERTY - US - noir,332.5,,,,,,Clavier intégré,Trackpad,,,,,,,,,,,,,,,,,,,,Noir,,,,,,,,,,,,,"Volume, luminosité",,,,,,,1 an de garantie,,,,Apple Smart connector,,,,,,,QWERTY US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Protection arrière, protection avant",,,,,,,,,,,,Oui,,,,,,,,,,,,,Filaire,,,,,,,,,,,,,,,,,,,,,
10540482,Apple Magic Keyboard with Touch ID,APPLE,Clavier - USB-C - sans fil - Bluetooth - QWERTY - US,140.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lecteur d'empreintes digitales,,,,,,,Multimédia,,,,,,,1 an de garantie,,,,Bluetooth,,,,,,,QWERTY US,,,,,,,,,,,,,,,,,,,,,,,,,243 g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sans fil,,,,,,,,,,,,,,,,,,,,,
5069657,MCL Samar ACK-301W/N,MCL SAMAR,301W/N - Clavier - sans fil - 2.4 GHz - AZERTY - Français - noir,14.2,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,Noir,,,,,,,,,,,,,,,,,,,,,,,,2.4 GHz,,,,,,,AZERTY Français,,,,,,,,,,,,,,,,,,,,,,,,,375 g,,,,,,,,,,,,Nano récepteur sans fil USB,,,,,,,,,,,,,,,,,,,Sans fil,,,,,,,,,,,,,,,,,,,,,
30045881,UNBW,UNBW,UNBW/KBD 125 WD HP,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10309848,Clavier Surface Pro,MICROSOFT,Clavier Surface Pro Keyboard (Clavier seul avec emplacement pour Stylet) - Alcantara - Bleu Saphir,151.8,"13.5"" écran tactile 2256 x 1504",,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 an de garantie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bluetooth 5.3,,,,,,,SSD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,
11841035,HyperX Armada 25,HP INC,"Écran LED - jeux - 25"" (24.5"" visualisable) - 1920 x 1080 Full HD (1080p) @ 240 Hz - IPS - 450 cd/m² - 1000:1 - 1 ms - 2xHDMI, DisplayPort - noir",658.5,,,,,,,,,,,,,Classe E,,,,,,,,,,"2xHDMI, DisplayPort",,,,Noir,,,,,,,,,200 kg d'émissions de carbone,,16:9,,,,,,,,99% sRGB,Garantie de 2 ans,,,,,,,,Oui,,,,,,450 cd/m²,,,,,,,,,,,,,,,,,,,,,,2.9 kg,,,,,,,,,,1000:1,Mat,,"Pivot (rotation), pivotant, inclinaison",,,Full HD (1080p) 1920 x 1080 à 240 Hz,,,,,,,,,,,,NVIDIA G-SYNC,,,,,,,1 ms (gris-à-gris avec overdrive),CA 100-240 V (50/60 Hz),,,,,,,,,,IPS,,,,,,
11536988,CHERRY STREAM PROTECT,CHERRY,Clavier - sans fil - 2.4 GHz - AZERTY - Français - commutateur : CHERRY SX - noir,62.66,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,Noir,,,,,,,,,,,,,"Calculatrice, e-mail, touche secret, navigateur, Verrouiller l'ordinateur, lecture/pause, piste précédente, piste suivante, volume -, volume +",,,,,,,Garantie de 3 ans,,,,2.4 GHz,,,,,,,AZERTY Français,,,,,,,,,,,,105,,,10,,,Blue Angel,,,,,,,1.02 kg,,,,,,"Résistant aux éclaboussures, résistant au désinfectant",,,,,,Nano récepteur sans fil USB,,,,,,,,,,,,,,,,,,,Sans fil,,,,,,,,,,,CHERRY SX,,,,,,,,,,
11521771,Urban Factory Kabee Pro,URBAN-FACT,KABEE PRO: WIRED USB-A KEYBOARD WITH 6 MACRO KEYS AND 19 ANTI-GHOSTING KEYS - WINDOWS,33.25,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,Noir,,,,,,,,,,,,,,,,,,,,Garantie de 2 ans,,,,USB,,,,,,,AZERTY Français,,,,,,,,,,,,115,,,,,,,,,,,,,670 g,,,,,,,,,,,,,,,,,,RGB,,,,,,,,,,,,,Filaire,,,,,,,,,,,,,,,,,,,,,
7413940,Targus,TARGUS,"Clavier - compact, multi-dispositifs, antimicrobien - sans fil - Bluetooth 5.1 - QWERTY - R.-U. - noir - B2B",34.99,,,,,,,,,,,,,,,,,,,,,,,,,,,Noir,,,,,,,,,,,,,Interrupteur marche/arrêt,,,,,,,Garantie de 2 ans,,,,Bluetooth 5.1,,,,,,,QWERTY R.-U.,,,,,,,,,,,,,,,,,,,,,,,,,450 g,,,,,B2B,Antimicrobien,,,,,,,,,,,,,,,,,,,,,,,,,Sans fil,,,,,,,,,,,,,,,,,,,,,
8303166,CHERRY KW 9200 MINI,CHERRY,"Clavier - sans fil - 2.4 GHz, Bluetooth 5.0 - AZERTY - Français - commutateur : CHERRY SX - noir",71.42,,,,,,,,,,,,,,,,,,,,,,,,,,,Noir,,,,,,,,,,,,,"Volume, lecture/pause",,,,,,,Garantie de 3 ans,,,,"2.4 GHz, Bluetooth 5.0",,,,,,,AZERTY Français,,,,,,,,,,,,78,,,,,,,,,,,,,454 g,,,,,,,,,,,,Nano récepteur sans fil USB,,,,,,,,,,,,,,,,,,,"Sans fil, filaire",,,,,,,,,,,CHERRY SX,,,,,,,,,,
10442140,Acer Predator Aethon 301 TKL,ACER,Clavier - rétro-éclairé - commutateur : Gateron Blue - noir - Pour la vente au détail,74.92,,,,,,,,,,,,,,,,,,,,,,,,,,,Noir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6 zones RGB,,,,,,,,,,,,,Filaire,,,,,,,,Pour la vente au détail,,,Gateron Blue,,,,,,,,,,
6360164,Dell Pro Keyboard and Mouse KM5221W,DELL,Ensemble clavier et souris - sans fil - 2.4 GHz - QWERTY - International US - noir - avec 3 years NBD Advance Exchange,44.5,,,,,,,,,,,,,,,,,,,,,,,,,,,Noir,,,,,Souris - sans fil - optique,,,,,,,,"Volume, touche secret",,,,,,,,,,,2.4 GHz,,,,,,,QWERTY International US,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,Récepteur sans fil USB,,,,,,,3 years NBD Advance Exchange,,,,,,,,,,,,Sans fil,,,,,,,,,,,,,,,,,,,,,
9338748,MCL,MCL SAMAR,Clavier - bioplastique - sans fil - 2.4 GHz - AZERTY - Français - beige terrazzo,23.57,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,Beige terrazzo,,,,,,,,,,,,,,,,,,,,,,,,2.4 GHz,,,,,,,AZERTY Français,,,,,,,,,,,,105,,,,,,,,,,,,,,,,,,,,,,,,,Nano récepteur sans fil USB,,,,,,,,,,,,,,,,,,,Sans fil,,,,,,,,,,,,,,,,,,,,,
9338752,MCL,MCL SAMAR,Ensemble clavier et souris - bioplastique - AZERTY - Français - beige terrazzo,22.5,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,Beige terrazzo,,,,,Souris - filaire,,,,,,,,,,,,,,,,,,,,,,,,,,AZERTY Français,,,,,,,,,,,,105,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Filaire,,,,,,,,,,,,,,,,,,,,,
11509936,CHERRY XTRFY K5V2,CHERRY,Clavier - 65% - compact - rétroéclairage - QWERTY - US - commutateur : CHERRY MX2A Red (échangeable à chaud) - noir,116.81,,,,,,,,,,,,,,,,,,,,,,,,,,,Noir,,,,,,,,,,,,,"Renversement de la clé n, paramètres d'illumination, lecture/pause, volume +, touche secret",,,,,,,Garantie de 2 ans,,,,,,,,Oui,,,QWERTY US,,,,,,,,,,,,,,,,,,,,,,,,,841 g,,,,,,,,,,,,,,,,,,Bande LED RGB,,,,,,,,,,,,,Filaire,,,,,,,,,,,CHERRY MX2A Red (échangeable à chaud),,,,,,,,,,
9538142,Alienware AW420K,DELL,Clavier - sans clé - rétroéclairé - USB - QWERTY - US - commutateur : CHERRY MX Red - lunar light,115.5,,,,,,,,,,,,,,,,,,,,,,,,,,,Lunar light,,,,,,,,,,,,,"Programmable, verrou clavier Windows, renversement de la clé n",,,,,,,Garantie de 2 ans,,,,USB,,,,Oui,,,QWERTY US,,,,,,,,,,,,,,,,,,,,,,,,,787 g,,,,,,,,,,,,,,,,,,"AlienFX RGB / 16,8 millions de couleurs",,,,,,,,,,,,,Filaire,,,,,,,,,,,CHERRY MX Red,,,,,,,,,,
7812629,Alienware AW420K,DELL,Clavier - sans clé - rétroéclairé - USB - commutateur : CHERRY MX Red - Dark Side of the Moon (Noir) - Pour la vente au détail - boîte,94.25,,,,,,,,,,,,,,,,,,,,,,,,,,,Dark Side of the Moon (Noir),,,,,,,,,,,,,Programmable,,,,,,,Garantie de 2 ans,,,,USB,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,787 g,,,,,,,,,,,,,,,,,,"AlienFX RGB / 16,8 millions de couleurs",,,,,,,,,,,,,Filaire,,,,,,,,Pour la vente au détail - boîte,,,CHERRY MX Red,,,,,,,,,,
9851926,Alienware Pro Wireless Gaming Keyboard,DELL,"Clavier - 75% - compact TKL - AlienFX RGB par touche / 16,8 millions de couleurs - sans fil - 2.4 GHz, Bluetooth 5.1, USB - QWERTY - US - commutateur : commutateurs mécaniques linéaires Alienware (remplaçables à chaud) - lunar light",181.25,,,,,,,,,,,,,,,,,,,,,,,,,,,Lunar light,,,,,,,,,,,,,"Renversement de la clé n, programmable, verrou clavier Windows",,,,,,,Garantie de 2 ans,,,,"2.4 GHz, Bluetooth 5.1, USB",,,,Oui,,,QWERTY US,,,,,,,,,,,,,,,,,,,,,,,,,819.73 g,,,,,,,,,,,,,,,,,,"AlienFX RGB par touche / 16,8 millions de couleurs",,,,,,,,,,,,,"Filaire, sans fil",,,,,,,,,,,Commutateurs mécaniques linéaires Alienware (remplaçables à chaud),,,,,,,,,,
8428731,Targus - Clavier grande taille Bluetooth® EcoSmart® à énergie solaire (UK),TARGUS,Targus - Clavier grande taille Bluetooth® EcoSmart® à énergie solaire (UK),99.99,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,Noir,,,,,,,,,,,,,,,,,,,,Garantie de 2 ans,,,,Bluetooth 5.0,,,,,,,QWERTY R.-U.,,,,,,,,,,,,,,,,,,,,,,,,,840 g,,,,,,Protection antimicrobienne DefenseGuard,,,,,,,,,,,,3 niveaux,,,,,,,,,,,,,Sans fil,,,,,,,,Emballage durable,,,Commutateurs à clé à ciseaux,,,,,,,,,,
10423721,HP 965,HP INC,"Ensemble clavier et pavé numérique - taille compacte, disposition à 2 zones, pavé numérique séparé, déplacement des touches à profil bas, multi-dispositifs - sans fil - Bluetooth - Français - noir",198.0,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,Noir,,,,,Clavier - sans fil,,,,,,,,"Dictée, commutateur de langue, Copilot",,,,,,,1 an de garantie,,,,Bluetooth,,,,,,,Français,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Récepteur sans fil USB,,,,,,,,,,,,,,,,,,,Sans fil,,,,,,,,,,,,,,,,,,,,,
8427325,Samsung Galaxy Tab S10 Ultra / S9 Ultra Coque arrière ultra renforcée avec fonction Stand Noir,SAMSUNG,RX910 - Coque de protection pour tablette - extérieur - titane - pour Galaxy Tab S9 Ultra,89.9,,,,,,,,,,,,,,,,,,,,,,,,,,Galaxy Tab S9 Ultra,Titane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coque de protection pour tablette,,,,,,,,,,,
8672766,CHERRY KW 7100 MINI BT,CHERRY,Clavier - sans fil - Bluetooth 5.1 - AZERTY - Français - commutateur : CHERRY SX,46.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Garantie de 2 ans,,,,Bluetooth 5.1,,,,,,,AZERTY Français,,,,,,,,,,,,,,,,,,,,,,,,,454 g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sans fil,,,,,,,,,,,CHERRY SX,,,,,,,,,,
7754296,Dell KB500,DELL,Clavier - sans fil - 2.4 GHz - QWERTY - International US - noir - avec 3 years NBD Advance Exchange,34.75,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,Noir,,,,,,,,,,,,,,,,,,,,,,,,2.4 GHz,,,,,,,QWERTY International US,,,,,,,,,,,,,,,,,,,,,,,,,400 g,,,,,,,,,,,,Récepteur sans fil USB,,,,,,,3 years NBD Advance Exchange,,,,,,,,,,,,Sans fil,,,,,,,,,,,,,,,,,,,,,
10423722,HP 485 Comfort,HP INC,"Clavier - multi-appareils, 23 touches programmables, disposition à 3 zones - full size - USB - Français - noir",74.2,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,Noir,,,,,,,,,,,,,"Dictée, Copilot, commutateur de langue, Caps Lock, verrouillage de la clé FN",,,,,,,1 an de garantie,,,,USB,,,,,,,Français,,,,,,,,,,,,,,,,,,,,,,,,,870 g,,,,,,Résistant aux éclaboussures,,,,,,,,,,,,,,,,,,,,,,,,,Filaire,,,,,,,,,,,,,,,,,,,,,
11536783,Active Key AK-7000,CHERRY,7000 - Clavier - PS/2 - US - noir,49.65,,,,,,,,,,,,,,,,,,,,,,,,,,,Noir,,,,,,,,,,,,,,,,,,,,,,,,PS/2,,,,,,,US,,,,,,,,,,,,103,,,,,,,,,,,,,660 g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Filaire,,,,,,,,,,,,,,,,,,,,,
8468951,Dell Pro Premium Collaboration KM900,DELL,"Ensemble clavier et souris - collaboration - rétroéclairé - sans fil - 2.4 GHz, Bluetooth 5.1 - QWERTY - International US - graphite - avec 3 years NBD Advance Exchange",207.5,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,Graphite,,,,,Souris - sans fil,,,,,,,,"Multimédia, programmable, calculatrice, touche secret, lecture/pause, contrôle du rétroéclairage, écran d'impression, verrouillage du défilement",,,,,,,,,,,"2.4 GHz, Bluetooth 5.1",,,,,,,QWERTY International US,,,,,,,,,,,,,,,,,,,,Commutation de la sensibilité en temps réel 200 - 8000 ppp,,,,,,,,,,,,,,,,,Récepteur sans fil USB,,,,,,Oui,3 years NBD Advance Exchange,,,,,,,,,,,,Sans fil,,,,,,,,,,,,,,,,,,,,,
8469476,Dell Pro Premium Collaboration KB900,DELL,"Clavier - collaboration - rétroéclairé - sans fil - 2.4 GHz, Bluetooth 5.1 - AZERTY - Français - graphite - avec 3 years NBD Advance Exchange",126.25,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,Graphite,,,,,,,,,,,,,"Commandes tactiles de zoom, contrôle du rétroéclairage, calculatrice, lecture/pause, écran d'impression, verrouillage du défilement, programmable, multimédia",,,,,,,,,,,"2.4 GHz, Bluetooth 5.1",,,,,,,AZERTY Français,,,,,,,,,,,,,,,,,,,,,,,,,728 g,,,,,,,,,,,,Récepteur sans fil USB,,,,,,Oui,3 years NBD Advance Exchange,,,,,,,,,,,,Sans fil,,,,,,,,,,,,,,,,,,,,,
9916366,Targus - Kit clavier & souris sans fil 2.4 GHz (UK),TARGUS,Targus - Kit clavier & souris sans fil 2.4 GHz (UK),29.99,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,Noir,,,,,Souris - sans fil - optique,,,,,,,,,,,,,,,Garantie de 2 ans,,,,2.4 GHz,,,,,,,QWERTY R.-U.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Récepteur sans fil USB,,,,,,,,,,,,,,,,,,,Sans fil,,,,,,,,,,,,,,,,,,,,,
7449715,Logitech Signature MK650 Combo for Business,LOGITECH,Ensemble clavier et souris - sans fil - Bluetooth LE - QWERTY - Tchèque/Slovaque - graphite,84.99,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,Graphite,,,,,Souris - sans fil,,,,,,,,"Dictée, Emoji, écran de découpage, coupure du microphone, fonction arrière, actualisation, Tab, imprimé, calculatrice, commutateur de langue",,,,,,,Garantie de 2 ans,,,,Bluetooth LE,,,,,,,QWERTY Tchèque/Slovaque,,,,,,,,,,,,,,5,6,,,,,Commutation de sensibilité en temps réel 400 - 4 000 dpi,,,,,,,,,,,,,,,,,Récepteur USB Logitech Logi Bolt,,,,,,,,,,,,,,,,,,,Sans fil,,,,,,,,,,,,,,,,,,,,,
10382922,KM270 EQ Kit clavier + souris sans fil rechargeable,KENSINGTON,"Kensington KM270 EQ - Ensemble clavier et souris - rechargeable - full size - sans fil - 2.4 GHz, Bluetooth - AZERTY - Français",45.83,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,Souris - sans fil,,,,,,,,,,,,,,,Garantie de 3 ans,,,,"2.4 GHz, Bluetooth",,,,,,,AZERTY Français,,,,,,,,,,,,,,3,105,,,,,,,,,,,,,,,,Anti-déversement,,,,,,Récepteur sans fil USB,,,,,,,,,,,,,,,,,,,Sans fil,,,,,,,,,,,,,,,,,,,,,
